path,slot,moduleLabel,moduleType,VID,KEY,id,pt,eta,phi,mass
HLT_PFJet260_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,88,0,168,0.174,-1.0472,0
HLT_PFJet320_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,88,0,168,0.174,-1.0472,0
HLT_Jet370_NoJetID_v14,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,88,0,168,0.174,-1.0472,0
HLT_PFJet400_v6,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,88,0,168,0.174,-1.0472,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,7,hltL1sL1ETM40,HLTLevel1GTSeed,-87,92,0,58.5,0,2.31256,0
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,13,0,156.618,0.0551882,-1.04011,20.9719
HLT_MonoCentralPFJet80_PFMETnoMu105_NHEF0p95_v1,21,hltCentralJet65L1FastJet,HLT1CaloJet,85,14,0,103.348,2.02009,1.60288,19.0821
HLT_DiPFJetAve260_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,88,0,168,0.174,-1.0472,0
HLT_DiPFJetAve320_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,88,0,168,0.174,-1.0472,0
HLT_DiPFJetAve400_v7,7,hltL1sL1SingleJet128,HLTLevel1GTSeed,-84,88,0,168,0.174,-1.0472,0
HLT_FatDiPFJetMass750_DR1p1_Deta1p5_v7,7,hltL1sL1HTT150OrHTT175OrHTT200,HLTLevel1GTSeed,-89,95,-89,181,0,0,0
HLT_DiPFJet40_PFMETnoMu65_MJJ800VBF_AllJets_v6,7,hltL1sL1ETM40,HLTLevel1GTSeed,-87,92,0,58.5,0,2.31256,0
HLT_DiPFJet40_PFMETnoMu65_MJJ800VBF_AllJets_v6,21,hltDiJet30L1FastJet,HLT1CaloJet,85,13,0,156.618,0.0551882,-1.04011,20.9719
HLT_DiPFJet40_PFMETnoMu65_MJJ800VBF_AllJets_v6,21,hltDiJet30L1FastJet,HLT1CaloJet,85,14,0,103.348,2.02009,1.60288,19.0821
