detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604017296,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604017808,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604021320,-1.45454,-0.00358269,8.30992,-1.26062,0.718946,8.31058,-3.13522,1.62733,8.31342,-3.53207,0.148759,8.31206,-1.45437,-0.00379379,8.49038,-1.26045,0.718735,8.49104,-3.13505,1.62712,8.49388,-3.53189,0.148548,8.49253
604025416,-1.44128,0.81052,9.31304,-1.65652,0.00974503,9.31135,-3.53031,0.150098,9.31278,-3.13293,1.62852,9.31589,-1.44138,0.810929,9.13258,-1.65662,0.0101541,9.13089,-3.53042,0.150507,9.13231,-3.13303,1.62893,9.13543
604029512,-1.6135,0.898083,10.2108,-1.84768,0.0293964,10.2094,-3.53937,0.158577,10.2109,-3.14089,1.63671,10.2132,-1.61363,0.898396,10.0303,-1.84782,0.0297093,10.029,-3.5395,0.15889,10.0305,-3.14102,1.63702,10.0327
604029520,-1.82315,0.292026,10.4595,-1.74564,-0.60432,10.4556,-3.37925,-1.06237,10.4554,-3.51114,0.462824,10.4621,-1.82334,0.292803,10.2791,-1.74583,-0.603543,10.2751,-3.37944,-1.06159,10.2749,-3.51133,0.463601,10.2816
604017296,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604017808,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604021320,-1.45454,-0.00358269,8.30992,-1.26062,0.718946,8.31058,-3.13522,1.62733,8.31342,-3.53207,0.148759,8.31206,-1.45437,-0.00379379,8.49038,-1.26045,0.718735,8.49104,-3.13505,1.62712,8.49388,-3.53189,0.148548,8.49253
604025416,-1.44128,0.81052,9.31304,-1.65652,0.00974503,9.31135,-3.53031,0.150098,9.31278,-3.13293,1.62852,9.31589,-1.44138,0.810929,9.13258,-1.65662,0.0101541,9.13089,-3.53042,0.150507,9.13231,-3.13303,1.62893,9.13543
604029512,-1.6135,0.898083,10.2108,-1.84768,0.0293964,10.2094,-3.53937,0.158577,10.2109,-3.14089,1.63671,10.2132,-1.61363,0.898396,10.0303,-1.84782,0.0297093,10.029,-3.5395,0.15889,10.0305,-3.14102,1.63702,10.0327
604029520,-1.82315,0.292026,10.4595,-1.74564,-0.60432,10.4556,-3.37925,-1.06237,10.4554,-3.51114,0.462824,10.4621,-1.82334,0.292803,10.2791,-1.74583,-0.603543,10.2751,-3.37944,-1.06159,10.2749,-3.51133,0.463601,10.2816
