detid,front_1_x,front_1_y,front_1_z,front_2_x,front_2_y,front_2_z,front_3_x,front_3_y,front_3_z,front_4_x,front_4_y,front_4_z,back_1_x,back_1_y,back_1_z,back_2_x,back_2_y,back_2_z,back_3_x,back_3_y,back_3_z,back_4_x,back_4_y,back_4_z
604017352,-0.367958,-0.94936,6.07637,-0.628897,-0.798721,6.07661,-1.57208,-2.12479,6.07629,-1.04466,-2.42927,6.0758,-0.367876,-0.949454,6.22337,-0.628816,-0.798815,6.22362,-1.572,-2.12489,6.22329,-1.04458,-2.42937,6.2228
604017360,-0.197746,-0.999937,5.78342,-0.480857,-0.896836,5.78351,-1.17977,-2.36639,5.78323,-0.60753,-2.57479,5.78306,-0.197717,-0.999979,5.93042,-0.480828,-0.896877,5.93051,-1.17974,-2.36643,5.93023,-0.607501,-2.57483,5.93006
604017864,-0.367958,-0.94936,6.07637,-0.628897,-0.798721,6.07661,-1.57208,-2.12479,6.07629,-1.04466,-2.42927,6.0758,-0.367876,-0.949454,6.22337,-0.628816,-0.798815,6.22362,-1.572,-2.12489,6.22329,-1.04458,-2.42937,6.2228
604017872,-0.197746,-0.999937,5.78342,-0.480857,-0.896836,5.78351,-1.17977,-2.36639,5.78323,-0.60753,-2.57479,5.78306,-0.197717,-0.999979,5.93042,-0.480828,-0.896877,5.93051,-1.17974,-2.36643,5.93023,-0.607501,-2.57483,5.93006
604017288,-0.990412,0.197792,6.07656,-0.887133,0.480838,6.07636,-2.35625,1.18067,6.07644,-2.565,0.608563,6.07686,-0.990361,0.19788,6.22356,-0.887083,0.480926,6.22336,-2.3562,1.18076,6.22344,-2.56495,0.608651,6.22386
604017296,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604017800,-0.990412,0.197792,6.07656,-0.887133,0.480838,6.07636,-2.35625,1.18067,6.07644,-2.565,0.608563,6.07686,-0.990361,0.19788,6.22356,-0.887083,0.480926,6.22336,-2.3562,1.18076,6.22344,-2.56495,0.608651,6.22386
604017808,-1.01062,0.0215144,5.78323,-0.957993,0.318182,5.7833,-2.52621,0.752647,5.78376,-2.63259,0.15301,5.78362,-1.01059,0.0214754,5.93023,-0.95796,0.318143,5.9303,-2.52618,0.752608,5.93076,-2.63256,0.152971,5.93062
604021320,-1.45454,-0.00358269,8.30992,-1.26062,0.718946,8.31058,-3.13522,1.62733,8.31342,-3.53207,0.148759,8.31206,-1.45437,-0.00379379,8.49038,-1.26045,0.718735,8.49104,-3.13505,1.62712,8.49388,-3.53189,0.148548,8.49253
604025416,-1.44128,0.81052,9.31304,-1.65652,0.00974503,9.31135,-3.53031,0.150098,9.31278,-3.13293,1.62852,9.31589,-1.44138,0.810929,9.13258,-1.65662,0.0101541,9.13089,-3.53042,0.150507,9.13231,-3.13303,1.62893,9.13543
604029512,-1.6135,0.898083,10.2108,-1.84768,0.0293964,10.2094,-3.53937,0.158577,10.2109,-3.14089,1.63671,10.2132,-1.61363,0.898396,10.0303,-1.84782,0.0297093,10.029,-3.5395,0.15889,10.0305,-3.14102,1.63702,10.0327
604050064,-0.962246,0.320371,-5.78264,-1.01485,0.0236999,-5.78299,-2.63683,0.155067,-5.78291,-2.5305,0.754711,-5.78222,-0.962239,0.32054,-5.92964,-1.01485,0.023868,-5.92999,-2.63682,0.155235,-5.92991,-2.53049,0.75488,-5.92922
604050072,-1.00395,0.148829,-6.07566,-1.0042,-0.15247,-6.07606,-2.62432,-0.305008,-6.0761,-2.62383,0.303991,-6.07529,-1.00397,0.149025,-6.22266,-1.00421,-0.152274,-6.22306,-2.62434,-0.304812,-6.2231,-2.62384,0.304187,-6.22229
604050576,-0.962246,0.320371,-5.78264,-1.01485,0.0236999,-5.78299,-2.63683,0.155067,-5.78291,-2.5305,0.754711,-5.78222,-0.962239,0.32054,-5.92964,-1.01485,0.023868,-5.92999,-2.63682,0.155235,-5.92991,-2.53049,0.75488,-5.92922
604050584,-1.00395,0.148829,-6.07566,-1.0042,-0.15247,-6.07606,-2.62432,-0.305008,-6.0761,-2.62383,0.303991,-6.07529,-1.00397,0.149025,-6.22266,-1.00421,-0.152274,-6.22306,-2.62434,-0.304812,-6.2231,-2.62384,0.304187,-6.22229
604017352,-0.367958,-0.94936,6.07637,-0.628897,-0.798721,6.07661,-1.57208,-2.12479,6.07629,-1.04466,-2.42927,6.0758,-0.367876,-0.949454,6.22337,-0.628816,-0.798815,6.22362,-1.572,-2.12489,6.22329,-1.04458,-2.42937,6.2228
604017864,-0.367958,-0.94936,6.07637,-0.628897,-0.798721,6.07661,-1.57208,-2.12479,6.07629,-1.04466,-2.42927,6.0758,-0.367876,-0.949454,6.22337,-0.628816,-0.798815,6.22362,-1.572,-2.12489,6.22329,-1.04458,-2.42937,6.2228
